Geneid,sampleTreat_1.sam,sampleTreat_2.sam,sampleTreat_3.sam,sampleCtrl_1.sam,sampleCtrl_2.sam,sampleCtrl_3.sam
YPK_1690,   6,   2,   2,   0,   2,   0
YPK_1691,   0,   0,   0,   1,   2,   1
YPK_1692,   6,   0,   2,   4,   0,   3
YPK_1693,  10,   8,   5,   0,   4,   3
YPK_1694, 302, 303, 156,  75,  20,  75
YPK_1695,  12,  10,   8,   4,   0,   3
YPK_1696,   2,   0,   1,   0,   0,   0
YPK_1697,   2,   1,   0,   0,   0,   0
YPK_1698,   2,   9,   3,   2,   0,   2
YPK_1699,   2,   0,   0,   0,   2,   0
YPK_1700,   4,   2,   0,   0,   6,   0
YPK_1701,   7,   2,   0,   4,   0,   4
YPK_1702,   6,   2,   1,   8,   2,   6
YPK_1703,   0,   0,   0,   0,   2,   0
YPK_1704,   0,   0,   0,   4,   0,   2
YPK_1705,  17,  16,  12,   3,   7,   2
YPK_1706,  16,  14,   9,  10,   6,   8
YPK_1707,   0,   2,   2,   2,   0,   0
YPK_1708,   2,   4,   1,   0,   0,   2
YPK_1709,   0,   0,   0,   0,   1,   0
YPK_1710,   0,   3,   4,   2,   1,   0
YPK_1711,   0,   2,   0,   3,   5,   7
YPK_1712,  14,  32,  20,   4,  10,   6
YPK_1713,   2,   5,   2,   2,   2,   1
YPK_1714,  16,   7,   4,   2,   2,   1
YPK_1715,  15,  12,  12,  18,  17,  10
YPK_1716,   0,   3,   2,   0,   0,   0
YPK_1717,   0,   0,   0,   0,   0,   0
YPK_1718,   6,   7,   4,   7,   5,   5
YPK_1719,   2,   6,   6,   0,   4,   1
YPK_1720,   3,   3,   0,   0,   0,   0
YPK_1721,   2,   7,   0,   0,   2,   1
YPK_1722,   1,   2,   6,   2,   1,   2
YPK_1723,  28,  10,  14,  18,  19,  12
YPK_1724,   2,   0,   2,   0,   4,   0
YPK_1725,   2,   6,   2,  10,   4,   7
YPK_1726,   0,   2,   0,   0,   0,   0
YPK_1727,  10,   6,   4,   0,   6,   2
YPK_1728,   4,   4,   2,   0,   0,   2
YPK_1729,   0,   1,   0,   0,   0,   0
YPK_1730,   0,   0,   2,   0,   2,   1
YPK_1731,  43,  41,  77,  57,  52,  43
YPK_1732,  36,  17,  26,   6,  10,   8
YPK_1733,   5,   9,   7,   0,   4,   0
YPK_1734,   0,   0,   2,   1,   1,   0
YPK_1735,  19,   7,   9,   3,   5,   7
YPK_1736,   0,   0,   0,   0,   0,   0
YPK_1737,   7,  11,   4,   8,   6,   5
YPK_1738,   2,   0,   0,   0,   0,   0
YPK_1739,   8,   5,   6,  14,  14,   6
YPK_1740,   9,   9,  15,  13,   4,  10
YPK_1741,   6,   8,   2,   0,   0,   0
YPK_1742,   1,   6,   0,   2,   0,   2
YPK_1743,   0,   0,   0,   0,   0,   0
YPK_1744,   0,   0,   0,   0,   0,   0
YPK_1745,   1,   2,   5,   4,   4,   4
YPK_1746,  19,   3,  29,   9,   4,   4
YPK_1747,   2,   2,   2,   0,   0,   0
YPK_1748,   6,   6,   0,   5,   6,   2
YPK_1749,   2,   4,   4,   2,   2,   2
YPK_1750,   0,   4,   0,   4,   3,   2
YPK_1751,   4,   8,   4,   7,   0,   3
YPK_1752,   8,   0,   0,   0,   0,   0
YPK_1753,   3,   0,   0,   2,   0,   5
YPK_1756,   2,   0,   0,   0,   0,   0
YPK_1757,   0,   0,   0,   0,   0,   0
YPK_1758,   1,   0,   0,   0,   0,   0
YPK_1759,   4,   0,   0,   0,   0,   0
YPK_1760,   0,   8,   2,   2,   0,   2
YPK_1761,   1,   0,   0,   0,   0,   1
YPK_1762,   0,   0,   0,   0,   0,   0
YPK_1763,   0,   0,   0,   0,   0,   0
YPK_1764,   0,   4,   0,   0,   0,   0
YPK_1765,   0,   0,   0,   2,   0,   1
YPK_1766,   0,   0,   0,   0,   0,   0
YPK_1767,   0,   2,   3,   5,   0,   3
YPK_1768,   0,   8,   0,   2,   0,   2
YPK_1769,   2,   2,   0,   0,   0,   2
YPK_1770,   0,   1,   0,   0,   0,   0
YPK_1771,   2,   2,   4,   0,   2,   1
YPK_1772,   0,   0,   0,   0,   0,   0
YPK_1773,   1,   0,   0,   2,   0,   1
YPK_1774,   0,   0,   0,   0,   0,   0
YPK_1775,   4,   0,   0,   0,   0,   0
YPK_1776,   0,   0,   0,   0,   0,   0
YPK_1777,   0,   0,   0,   0,   0,   0
YPK_1778,   0,   0,   0,   0,   0,   1
YPK_1779,   9,   4,  13,   4,  10,   4
YPK_1780,  10,   6,  11,   0,   0,   2
YPK_1781,   1,  14,   2,   4,   2,   2
YPK_1782,  33,  29,  28,  26,  20,  21
YPK_1783,  13,  23,   9,  10,  14,   9
YPK_1784,   2,   4,   2,   3,   6,   1
YPK_1785,   0,   0,   0,   0,   0,   0
YPK_1786,   0,   0,   0,   0,   0,   0
YPK_1787,   2,   0,   0,   0,   0,   0
YPK_1788,   2,   0,   0,   0,   0,   0
YPK_1789,   2,   2,   1,   0,   0,   0
YPK_1790,   2,   2,   0,   0,   2,   1
YPK_1791,   3,   4,   2,   3,   2,   3
YPK_1792,  10,   4,   6,   4,   0,   2
YPK_1793,   2,   6,   6,   0,   6,   4
YPK_1794,   0,   4,   4,   0,   4,   1
YPK_1795,   0,   0,   2,   2,   0,   1
YPK_1796,   0,   0,   0,   0,   0,   0
YPK_1797,   0,   0,   0,   0,   0,   0
YPK_1798,   4,   0,   1,   0,   4,   1
YPK_1799,   6,   2,   0,   2,   0,   2
YPK_1800,   0,   0,   0,   0,   0,   0
YPK_1801,   0,   0,   0,   0,   0,   0
YPK_1802,   0,   0,   0,   0,   2,   0
YPK_1803,   2,   0,   6,   0,   2,   2
YPK_1804,   2,   2,   2,   0,   2,   0
YPK_1805,   0,   2,   2,   0,   0,   0
YPK_1806,   0,   2,   0,   0,   2,   0
YPK_1807,   0,   0,   1,   0,   0,   0
YPK_1808,   2,   4,   1,   4,   0,   1
YPK_1809,   0,   0,   0,   0,   0,   0
YPK_1810,   0,   0,   0,   0,   0,   0
YPK_1811,  26,  25,  27,  19,  22,  11
YPK_1812,   0,   2,   2,   2,   0,   1
YPK_1813,   0,   6,   1,   0,   0,   0
YPK_1814,   6,   0,   1,   2,   0,   4
YPK_1815,   8,   2,   3,   0,   4,   2
YPK_1816,   4,   2,   3,   0,   0,   0
YPK_1817,   6,   2,   0,   0,   2,   1
YPK_1818,  10,   6,   4,   7,   2,   7
YPK_1819,   0,   2,   2,   0,   0,   0
YPK_1820,  60,  61,  62,  49,  52,  54
YPK_1821, 230, 291, 210, 222, 213, 199
YPK_1822,  49,  68,  50,  59,  54,  39
YPK_1823,  27,  34,  30,  53,  56,  42
YPK_1824,  21,  12,  28,  10,  16,  12
YPK_1825,  15,  22,  17,  13,  12,  11
YPK_1826,  12,  18,  12,   8,   3,   9
YPK_1827,   2,   2,   4,   1,   0,   2
YPK_1828,   1,   4,   0,   2,   2,   1
YPK_1829,   0,   0,   0,   0,   2,   0
YPK_1830,   0,   0,   0,   0,   0,   1
YPK_1831,  10,   4,   0,   2,   2,   4
YPK_1832,   4,   0,   2,   0,   0,   0
YPK_1833,   8,   6,   6,   2,  12,   2
YPK_1834,   2,   2,   2,   5,   0,   3
YPK_1835,   0,   0,   2,   0,   2,   1
YPK_1836,   0,   0,   0,   2,   0,   1
YPK_1837,   0,   0,   0,   0,   0,   0
YPK_1838,   6,   0,   4,   2,   0,   1
YPK_1839,   4,   6,   0,   8,   0,   5
YPK_1840,   4,   2,   0,   4,   0,   2
YPK_1841,  11,   4,   6,   2,   8,   5
YPK_1842,   0,   2,   0,   0,   0,   0
YPK_1843,   4,   2,   2,   0,   0,   2
YPK_1844,   4,   0,   0,   4,   2,   2
YPK_1845,  10,  18,   9,  16,  23,  12
YPK_1846,   8,   8,   1,   0,   5,   0
YPK_1847,   0,   2,   0,   2,   1,   0
YPK_1848,   4,   5,   3,   6,   3,   5
YPK_1849,   2,   5,   0,   1,   1,   2
YPK_1850,   0,   2,   0,   3,   4,   5
YPK_1851,   6,   2,   6,   1,   6,   3
YPK_1852,   2,   2,   0,   0,   4,   0
YPK_1853,  12,  14,  16,  23,  12,   9
YPK_1854, 665, 765, 613, 599, 924, 381
YPK_1855, 197, 197, 162, 107, 128, 101
YPK_1856,   4,   2,   2,   2,   8,   2
YPK_1857,   9,   3,   4,  10,   8,   4
YPK_1858,  14,   4,   8,  17,  19,  12
YPK_1859,   2,   2,   2,   0,   4,   0
YPK_1860,   4,   0,   2,   0,   0,   0
YPK_1861,   0,   0,   0,   0,   0,   0
YPK_1862,   2,   0,   4,   1,   1,   0
YPK_1863,  98,  90, 132,  92, 115,  88
YPK_1864,  10,  16,  26,  10,   4,  11
YPK_1865,   0,   1,   1,   0,   0,   0
YPK_1866,  12,  31,  18,  11,  19,  13
YPK_1867,   5,   7,   3,   4,   9,   5
YPK_1868,   1,   4,   2,   0,   1,   0
YPK_1869,   6,   4,   2,   0,   5,   2
YPK_1870,   4,   6,   2,   0,   2,   0
YPK_1871,  13,  16,  11,  14,  22,  12
YPK_1872,   2,   4,   4,   2,   4,   1
YPK_1873,   4,  10,   2,   0,   0,   2
YPK_1874,   0,   0,   0,   0,   0,   0
YPK_1875,  12,   4,   2,   2,   1,   0
YPK_1876,   4,   2,  16,  11,   2,   7
YPK_1877,  18,  54,  30,  12,  19,  23
YPK_1878,   6,   0,   0,   0,   6,   0
YPK_1879,   0,   0,   0,   0,   0,   0
YPK_1880,   6,  26,   0,   4,   6,   6
YPK_1881,  16,  22,   8,  21,   9,  16
YPK_1882,   2,   0,   6,  11,   4,   2
YPK_1883,  14,  10,  10,   7,   6,  10
YPK_1884,  35,  26,  38,  52,  33,  31
YPK_1885,   0,   2,   2,   0,   0,   0
YPK_1886,  16,   7,  12,   6,   6,  10
YPK_1887,   0,   5,   4,   0,   2,   1
YPK_1888,  10,   0,   3,   0,   2,   1
YPK_1889,   1,   3,   4,   0,   0,   3
YPK_1890,   0,   0,   0,   0,   2,   1
YPK_1891,   2,   0,   0,   0,   2,   0
YPK_1892,  10,   2,   6,   6,   4,   3
YPK_1893,   2,   2,   6,   0,   0,   2
YPK_1894,   4,   0,   8,   4,   3,   4
YPK_1895,   2,   2,   2,   2,   0,   0
YPK_1896,   0,   4,   5,   0,   0,   0
YPK_1897,   0,   1,   0,   1,   0,   1
YPK_1898,   8,   0,   6,   4,   4,   3
YPK_1899,   2,   0,   0,   0,   6,   0
YPK_1900,   4,   3,   0,   0,   0,   0
YPK_1901,   6,   4,  10,   0,   0,   2
YPK_1902,   4,   2,   1,   0,   4,   0
YPK_1903,  16,   6,  16,   7,  22,  11
YPK_1904,   1,   4,   0,   0,   0,   2
YPK_1905,  14,   0,   2,   0,   6,   2
YPK_1906,   4,  12,  12,  12,   4,  11
YPK_1907,   0,   0,   2,   0,   0,   2
YPK_1908,   7,   2,   0,   0,   0,   0
YPK_1909,   0,   0,   0,   0,   0,   0
YPK_1910,   0,   4,   4,   0,   0,   1
YPK_1911,   0,   0,   0,   0,   0,   0
YPK_1912,  16,  13,  10,   6,   4,   4
YPK_1913,   8,   8,  17,   2,   8,   8
YPK_1914,   3,   2,   0,   4,   2,   3
YPK_1915,   4,   0,   2,   0,   0,   0
YPK_1916,   3,   0,   0,   2,   0,   2
YPK_1917,  16,  11,   5,   2,   2,   3
YPK_1918,  22,  22,  32,  33,  17,  28
YPK_1919,   0,   5,   6,   0,   2,   2
YPK_1920,   0,   0,   1,   0,   0,   0
YPK_1921,   1,   2,   1,   1,   1,   0
YPK_1922,   4,   8,   9,   2,   4,   2
YPK_1923,   6,   2,   2,   2,   2,   3
YPK_1924,  15,  10,   9,  12,   6,  11
YPK_1925,  20,  12,   4,   6,   4,   7
YPK_1926,   0,   0,   0,   0,   0,   0
YPK_1927,   3,   0,   0,   0,   1,   4
YPK_1928,   1,   0,   4,   0,   0,   0
YPK_1929,  14,   6,   6,   8,   6,   5
YPK_1930,   0,   0,   0,   0,   2,   0
YPK_1931,   0,   1,   2,   0,   0,   0
YPK_1932,   0,   0,   0,   0,   1,   0
YPK_1935,   4,   2,   0,   4,   6,   2
YPK_1936,   2,   2,   2,   0,   0,   2
YPK_1937,   2,   2,   0,   0,   0,   0
YPK_1938,   1,   5,   0,   2,   0,   0
YPK_1939,   1,   2,   0,   2,   0,   2
YPK_1940,  12,   8,  10,  24,   8,  15
YPK_1941,  29,  46,  37,  38,  31,  23
YPK_1942,  20,  40,  24,  26,  22,  23
YPK_1943,   6,   2,   8,   4,   8,   3
YPK_1944,  11,   6,   6,   7,   2,  10
YPK_1945,   3,   2,   9,   4,  14,   2
YPK_1946,   0,   2,   0,   0,   2,   0
YPK_1947,   0,   2,   0,   0,   0,   0
YPK_1948,   0,   0,   8,   0,   0,   0
YPK_1949,   0,   2,   2,   0,   3,   0
YPK_1950,   4,   2,   2,   2,  10,   3
YPK_1951,   0,   0,   0,   0,   2,   0
YPK_1952,   0,   0,   0,   0,   2,   2
YPK_1953,   0,   2,   0,   0,   4,   1
YPK_1954,   0,   2,   0,   4,   4,   2
YPK_1955,   4,   2,   4,   2,   0,   6
YPK_1956,   0,   2,   4,   0,   0,   0
YPK_1957,   0,   0,   0,   0,   0,   0
YPK_1958,   2,   0,   0,   0,   0,   0
YPK_1959,   0,   0,   0,   0,   0,   0
YPK_1960,   0,   0,   0,   0,   0,   0
YPK_1961,   0,   0,   0,   2,   2,   1
YPK_1962,   2,   4,   4,   0,   0,   0
YPK_1963,   2,   0,   2,   4,   0,   2
YPK_1964,   6,   0,   0,   0,   4,   0
YPK_1965,   0,   0,   0,   0,   0,   0
YPK_1966,   1,   0,   0,   0,   0,   0
YPK_1967,   3,   0,   4,   2,   0,   2
YPK_1968,   6,   0,   5,   0,   2,   2
YPK_1969,   2,   0,   2,   0,   0,   0
YPK_1970,   0,   4,   0,   0,   0,   1
YPK_1971,  13,   4,  13,   0,   4,   3
YPK_1972,   8,  10,   2,  14,   6,  10
YPK_1973,   2,   0,   2,   4,   0,   2
YPK_1974,   0,   0,   0,   0,   0,   0
YPK_1975,   2,   0,   6,   0,   0,   1
YPK_1976,   6,   6,  12,   4,   2,   3
YPK_1977,   2,   1,   2,   0,   0,   1
YPK_1978,   4,   0,   2,   0,   0,   1
YPK_1979,   0,   2,   2,   1,   2,   0
YPK_1980,   6,  19,   8,  11,  14,   8
YPK_1981,   6,   4,   0,   2,   0,   0
YPK_1982,   4,   2,   0,   0,   6,   0
YPK_1983,   0,   0,   4,   2,   4,   1
YPK_1984,   7,   4,   0,   6,  12,   3
YPK_1985,   7,   0,   4,   0,   0,   0
YPK_1986,  36,   9,  43,  14,  11,  10
YPK_1987,  23,  22,  14,  18,  10,  15
YPK_1988,   6,   2,  12,   2,   2,   2
YPK_1989,   1,   1,   3,   0,   0,   1
YPK_1990,  46,  60,  34,  25,  29,  14
YPK_1993,  22,  21,  24,  14,   2,   9
YPK_1994,   0,   4,   1,   0,   0,   0
YPK_1995,  12,   8,  10,  10,   6,   8
YPK_1996,   0,   2,   0,   0,   2,   1
YPK_1997,   0,   0,   0,   0,   0,   0
YPK_1998,   2,   0,   3,   0,   0,   1
YPK_1999,   4,   1,   2,   0,   1,   0
YPK_2000,   0,   0,   0,   2,   0,   1
YPK_2001,   2,   2,   0,   0,   2,   1
YPK_2002,   4,   2,   0,   0,   2,   0
YPK_2003,   2,   0,   0,   0,   0,   0
YPK_2004,   2,   0,   2,   0,   0,   0
YPK_2005,   4,   6,   2,   0,   4,   1
YPK_2006,   0,   0,   4,   0,   5,   1
YPK_2007,   3,   1,   2,   0,   0,   0
YPK_2008,   6,   4,   1,  10,  10,   8
YPK_2009,   2,   8,   0,   2,   0,   1
YPK_2010,   2,   2,   2,   0,   2,   1
YPK_2011,   0,   0,   1,   1,   2,   2
YPK_2012,   1,   0,   0,   0,   0,   0
YPK_2013,   3,   6,   2,   0,   2,   2
YPK_2014,   0,   0,   0,   0,   2,   1
YPK_2015,   0,   1,   0,   0,   0,   0
YPK_2016,  32,  16,  22,  10,  16,  12
YPK_2017,   2,   3,   4,   4,   2,   2
YPK_2018,   5,   0,   0,   0,   0,   1
YPK_2019,   8,   0,   4,   0,   2,   1
YPK_2020,   0,   0,   2,   0,   0,   0
YPK_2021,   0,   2,   0,   0,   0,   0
YPK_2022,   6,   6,   3,  12,  16,   7
YPK_2023,   2,  18,   6,   4,   7,   4
YPK_2024,   2,  12,   6,   4,   2,   3
YPK_2025,   8,   8,   0,  12,   8,   7
YPK_2026,  11,   6,   8,   6,  13,   3
YPK_2027,  11,   6,   5,   1,   2,   0
YPK_2028,   2,   2,   2,   0,   2,   3
YPK_2029,   1,   7,  16,   0,   2,   3
YPK_2030,   5,   3,  12,   0,   9,   0
YPK_2031,   0,   0,   0,   0,   0,   0
YPK_2032,   8,   3,   7,   8,   6,   5
YPK_2033,   8,   6,   5,   4,  10,   6
YPK_2034,   0,   0,   1,   0,   1,   0
YPK_2035,   5,   4,   9,   0,   1,   4
YPK_2036,   0,   2,   4,   4,   1,   5
YPK_2037,   7,   3,   2,   3,   0,   1
YPK_2038,   9,   0,   2,   0,   0,   1
YPK_2039,   9,   4,   6,   6,   2,   5
YPK_2040,   1,   0,   4,   4,   0,   2
YPK_2041,   0,   0,   1,   0,   0,   2
YPK_2042,   0,   0,   0,   0,   0,   0
YPK_2043,   0,   0,   0,   0,   0,   0
YPK_2044,   1,   0,   0,   2,   0,   1
YPK_2045,   4,   0,   0,   0,   4,   1
YPK_2046,   4,   2,   8,  16,   8,  12
YPK_2047,   1,   2,   0,   0,   0,   0
YPK_2048,   4,   4,  14,   2,   4,   1
YPK_2049,  81,  54,  62,   7,  32,   8
YPK_2050,   6,   6,   8,   2,   0,   1
YPK_2051,   2,   0,   0,   4,   2,   2
YPK_2052,   0,   0,   0,   0,   0,   0
YPK_2053,   1,   3,   1,   0,   2,   1
YPK_2054,   3,  11,   6,   0,   2,   0
YPK_2055,   2,   8,  10,   4,   4,   3
YPK_2056,   0,   4,   0,   0,   0,   0
YPK_2057,   2,   2,   0,   0,   0,   0
YPK_2058,   0,   0,   0,   0,   0,   0
YPK_2059,  26,  16,  30,  10,  16,   2
YPK_2060,   0,   0,   0,   0,   0,   0
YPK_2061,   0,   0,   0,   0,   0,   0
YPK_2062,   0,   0,   0,   0,   0,   1
YPK_2063,   0,   0,  12,   4,   4,   3
YPK_2064,   6,   6,   2,   0,   7,   3
YPK_2065,   0,   0,   0,   0,   0,   0
YPK_2066,   0,   2,   0,   0,   4,   0
YPK_2067,   4,   0,   3,   0,   1,   1
YPK_2068,   0,   0,   2,   4,   0,   2
YPK_2069,   5,   4,   3,   6,   0,   1
YPK_2070,  13,   7,   8,   4,  14,   4
YPK_2071,   2,   0,   0,   0,   2,   1
YPK_2072,2156,1829,1440,1107,1348,1204
YPK_2073,   0,   0,   6,   0,   4,   0
YPK_2074,  48,  49,  28,  22,  30,  26
YPK_2075,   0,   0,   0,   0,   0,   0
YPK_2076,   0,   0,   1,   0,   0,   0
YPK_2077,   2,   2,   0,   0,   0,   1
YPK_2078,   3,   2,   8,   8,   0,   3
YPK_2079,   6,   3,  10,   0,   0,   0
YPK_2080,  10,  13,  17,  10,   8,   8
YPK_2082,   0,   0,   0,   0,   0,   0
YPK_2083,   0,   0,   0,   0,   0,   0
YPK_2084,   0,   0,   0,   0,   0,   0
YPK_2085,   4,   2,   2,   0,   0,   1
YPK_2086,   2,   0,   0,   0,   3,   0
YPK_2087,   1,   0,   0,   0,   0,   0
YPK_2088,   8,  20,   4,  10,   0,   6
