Count,Conditions
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.8332133,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.7725887,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
3.5835189,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.6390573,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.5649494,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
3.7841896,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.7376696,sampleCtrl_2.sam
3.6888795,sampleCtrl_2.sam
4.5849675,sampleCtrl_2.sam
5.3890717,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.1780538,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.1354942,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.4849066,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
2.5649494,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
5.1059455,sampleCtrl_2.sam
5.1647860,sampleCtrl_2.sam
6.1025586,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
4.2341065,sampleCtrl_2.sam
2.9444390,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.9459101,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.9957323,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
2.9444390,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
2.3978953,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.6109179,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.0910425,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
4.4998097,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.3978953,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.8903718,sampleCtrl_2.sam
4.4067192,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
5.7651911,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.9459101,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.0445224,sampleCtrl_2.sam
3.7376696,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
3.0910425,sampleCtrl_2.sam
4.8675345,sampleCtrl_2.sam
2.4849066,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.9957323,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
1.9459101,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
3.7612001,sampleCtrl_2.sam
4.9487599,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.4011974,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.7376696,sampleCtrl_2.sam
6.0282785,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.7841896,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
2.7080502,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.5649494,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
3.8066625,sampleCtrl_2.sam
1.6094379,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
4.9126549,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
2.3978953,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
2.9444390,sampleCtrl_2.sam
3.8286414,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
2.4849066,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
3.1780538,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.7080502,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
5.3327188,sampleCtrl_2.sam
5.1357984,sampleCtrl_2.sam
5.6698809,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.7080502,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.5649494,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
2.6390573,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
1.0986123,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.8332133,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.7725887,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
5.1532916,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
2.8903718,sampleCtrl_2.sam
2.1972246,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.6390573,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
5.0814044,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
2.0794415,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
3.6109179,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
0.0000000,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
2.3025851,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.7917595,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
NA,sampleCtrl_2.sam
1.3862944,sampleCtrl_2.sam
0.6931472,sampleCtrl_2.sam
